,woiid,PlayerName,TeamID,ShortName,Way,TOTMIN,Calc-AAV,Contract.ID,ElgEffSn,EffSn,Contract.Length,Year,Written.AAV,DetailID,NHL.Salary,Signing.Bonus,NDC,NTC,Retired,BoughtOut,slid,BonusElg,MinorSal,JuniorSal,MinimumSal,Source,FAStatus,ContractStatus,NHLExpr,YrsPro,WhereAbt,RtrStatus,AgeELFA,pos,BonusID,BonusMax,BonusMet,BonusDesc,TotalComp,Name,Age,aAAV
12596,priceca87,Carey Price &priceca87,NA,NA,ONE,0,6500000,xpriceca87-2013,NULL,2013,6,2017,NA,3794,7E+06,0,,,,,,FALSE,0,0,7000000,war-on-ice.com,UFA,,,,,,,G,NA,0,0,NA,7E+06,Carey Price,29,6500000
12597,priceca87,Carey Price &priceca87,NA,NA,ONE,0,6500000,xpriceca87-2013,NULL,2013,6,2018,NA,3795,7E+06,0,,,,,,FALSE,0,0,7000000,war-on-ice.com,UFA,,,,,,,G,NA,0,0,NA,7E+06,Carey Price,30,6500000
12598,primeke71,NA,NA,NA,Unknown,NA,NA,2003primeke71,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5E+06,Keith Primeau,30,NA
12599,primeke71,NA,NA,NA,Unknown,NA,NA,2004primeke71,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5E+06,Keith Primeau,31,NA
12600,primeke71,NA,NA,NA,Unknown,NA,NA,2006primeke71,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3420000,Keith Primeau,33,NA
12601,primeke71,NA,NA,NA,Unknown,NA,NA,2007primeke71,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3040000,Keith Primeau,34,NA
12602,primewa76,NA,NA,NA,Unknown,NA,NA,2003primewa76,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825000,Wayne Primeau,26,NA
12603,primewa76,NA,NA,NA,Unknown,NA,NA,2004primewa76,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9E+05,Wayne Primeau,27,NA
12604,primewa76,NA,NA,NA,Unknown,NA,NA,2006primewa76,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100000,Wayne Primeau,29,NA
12605,primewa76,NA,NA,NA,Unknown,NA,NA,2007primewa76,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150000,Wayne Primeau,30,NA
12606,primewa76,Wayne Primeau &primewa76,NA,NA,ONE,0,1400000,xprimewa76-1,NULL,2008,3,2008,NA,primewa76-1-1,1400000,0,,,,,,FALSE,0,0,1400000,war-on-ice.com,NULL,,,,,,,CL,NA,0,0,NA,1400000,Wayne Primeau,31,1400000
12607,primewa76,Wayne Primeau &primewa76,NA,NA,ONE,0,1400000,xprimewa76-1,NULL,2008,3,2009,NA,primewa76-1-2,1400000,0,,,,,,FALSE,0,0,1400000,war-on-ice.com,NULL,,,,,,,CL,NA,0,0,NA,1400000,Wayne Primeau,32,1400000
12608,primewa76,Wayne Primeau &primewa76,NA,NA,ONE,0,1400000,xprimewa76-1,NULL,2008,3,2010,NA,primewa76-1-3,1400000,0,,,,,,FALSE,0,0,1400000,war-on-ice.com,NULL,,,,,,,CL,NA,0,0,NA,1400000,Wayne Primeau,33,1400000
12609,princsh92,Shane Prince &princsh92,NA,NA,TWO,120000,700000,x327,2016,2016,1,2016,0,465,7E+05,0,,,,,,FALSE,120000,0,,war-on-ice.com,RFA,,,,,,,CL,NA,0,0,NA,7E+05,Shane Prince,22,7E+05
12610,princsh92,Shane Prince &princsh92,NA,NA,TWO,205000,876666,xprincsh92-2013,2012,2013,3,2013,876666,4732,750000,80000,,,,,,FALSE,65000,10500,,war-on-ice.com,RFA,,,,,,,CL,NA,0,0,NA,830000,Shane Prince,19,"876,666.666666667"
12611,princsh92,Shane Prince &princsh92,NA,NA,TWO,205000,876666,xprincsh92-2013,2012,2013,3,2014,876666,4733,810000,90000,,,,,,FALSE,70000,10500,,war-on-ice.com,RFA,,,,,,,CL,NA,0,0,NA,9E+05,Shane Prince,20,"876,666.666666667"
12612,princsh92,Shane Prince &princsh92,NA,NA,TWO,205000,876666,xprincsh92-2013,2012,2013,3,2015,876666,4734,810000,90000,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,CL,NA,0,0,NA,9E+05,Shane Prince,21,"876,666.666666667"
12613,prokhni93,Nikolay Prokhorkin &prokhni93,NA,NA,TWO,195000,662500,xprokhni93-2013,2013,2013,3,2013,662500,4818,575000,87500,,,,,,FALSE,65000,10500,,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,662500,Nikolay Prokhorkin,18,662500
12614,prokhni93,Nikolay Prokhorkin &prokhni93,NA,NA,TWO,195000,662500,xprokhni93-2013,2013,2013,3,2014,662500,4819,575000,87500,,,,,,FALSE,65000,10500,,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,662500,Nikolay Prokhorkin,19,662500
12615,prokhni93,Nikolay Prokhorkin &prokhni93,NA,NA,TWO,195000,662500,xprokhni93-2013,2013,2013,3,2015,662500,4820,575000,87500,,,,,,FALSE,65000,0,,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,662500,Nikolay Prokhorkin,20,662500
12616,prongch74,NA,NA,NA,Unknown,NA,NA,2003prongch74,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500000,Chris Pronger,27,NA
12617,prongch74,NA,NA,NA,Unknown,NA,NA,2004prongch74,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500000,Chris Pronger,28,NA
12618,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,6250000,xprongch74-1,NULL,2006,5,2006,NA,prongch74-1-1,6250000,0,,,,,,FALSE,0,0,6250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6250000,Chris Pronger,30,6250000
12619,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,6250000,xprongch74-1,NULL,2006,5,2007,NA,prongch74-1-2,6250000,0,,,,,,FALSE,0,0,6250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6250000,Chris Pronger,31,6250000
12620,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,6250000,xprongch74-1,NULL,2006,5,2008,NA,prongch74-1-3,6250000,0,,,,,,FALSE,0,0,6250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6250000,Chris Pronger,32,6250000
12621,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,6250000,xprongch74-1,NULL,2006,5,2009,NA,prongch74-1-4,6250000,0,,,,,,FALSE,0,0,6250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6250000,Chris Pronger,33,6250000
12622,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,6250000,xprongch74-1,NULL,2006,5,2010,NA,prongch74-1-5,6250000,0,,,,,,FALSE,0,0,6250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6250000,Chris Pronger,34,6250000
12623,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,4935714,xprongch74-2011,2011,2011,7,2011,0,1282,4600000,3E+06,1,0,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,7600000,Chris Pronger,35,"4,935,714.28571429"
12624,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,4935714,xprongch74-2011,2011,2011,7,2012,0,1283,6600000,1E+06,1,0,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,7600000,Chris Pronger,36,"4,935,714.28571429"
12625,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,4935714,xprongch74-2011,2011,2011,7,2013,0,1284,6200000,1E+06,1,0,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,7200000,Chris Pronger,37,"4,935,714.28571429"
12626,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,4935714,xprongch74-2011,2011,2011,7,2014,0,1285,6E+06,1E+06,1,0,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,7E+06,Chris Pronger,38,"4,935,714.28571429"
12627,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,4935714,xprongch74-2011,2011,2011,7,2015,0,1286,4E+06,0,1,0,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,4E+06,Chris Pronger,39,"4,935,714.28571429"
12628,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,4935714,xprongch74-2011,2011,2011,7,2016,0,1287,575000,0,1,0,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,575000,Chris Pronger,40,"4,935,714.28571429"
12629,prongch74,Chris Pronger &prongch74,NA,NA,ONE,0,4935714,xprongch74-2011,2011,2011,7,2017,0,1288,575000,0,1,0,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,575000,Chris Pronger,41,"4,935,714.28571429"
12630,prospva75,NA,NA,NA,Unknown,NA,NA,2003prospva75,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550000,Vaclav Prospal,27,NA
12631,prospva75,NA,NA,NA,Unknown,NA,NA,2004prospva75,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500000,Vaclav Prospal,28,NA
12632,prospva75,NA,NA,NA,Unknown,NA,NA,2006prospva75,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900000,Vaclav Prospal,30,NA
12633,prospva75,NA,NA,NA,Unknown,NA,NA,2007prospva75,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900000,Vaclav Prospal,31,NA
12634,prospva75,NA,NA,NA,Unknown,NA,NA,2008prospva75,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900000,Vaclav Prospal,32,NA
12635,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,3500000,xprospva75-1,NULL,2009,4,2009,NA,prospva75-1-1,3500000,0,,,,,,FALSE,0,0,3500000,war-on-ice.com,NULL,,,,,,,LC,NA,0,0,NA,3500000,Vaclav Prospal,33,3500000
12636,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,3500000,xprospva75-1,NULL,2009,4,2010,NA,prospva75-1-2,3500000,0,,,,1,,FALSE,0,0,3500000,war-on-ice.com,NULL,,,,,,,LC,NA,0,0,NA,3500000,Vaclav Prospal,34,3500000
12637,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,3500000,xprospva75-1,NULL,2009,4,2011,NA,prospva75-1-3,3500000,0,,,,1,,FALSE,0,0,3500000,war-on-ice.com,NULL,,,,,,,LC,NA,0,0,NA,3500000,Vaclav Prospal,35,3500000
12638,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,3500000,xprospva75-1,NULL,2009,4,2012,NA,prospva75-1-4,3500000,0,,,,1,,FALSE,0,0,3500000,war-on-ice.com,NULL,,,,,,,LC,NA,0,0,NA,3500000,Vaclav Prospal,36,3500000
12639,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,1150000,xprospva75-2,NULL,2010,1,2010,NA,prospva75-2-1,1150000,0,,,,,,FALSE,0,0,1150000,war-on-ice.com,NULL,,,,,,,LC,NA,0,0,NA,1150000,Vaclav Prospal,34,1150000
12640,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,1080000,xprospva75-3,NULL,2011,1,2011,NA,prospva75-3-1,1080000,0,,,,,,TRUE,0,0,1080000,war-on-ice.com,NULL,,,,,,,LC,NA,(non-zero),0,NA,1080000,Vaclav Prospal,35,1080000
12641,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,1750000,xprospva75-4,NULL,2012,1,2012,NA,prospva75-4-1,1750000,0,,,,,,TRUE,0,0,1750000,war-on-ice.com,NULL,,,,,,,LC,NA,(non-zero),0,NA,1750000,Vaclav Prospal,36,1750000
12642,prospva75,Vaclav Prospal &prospva75,NA,NA,ONE,0,2500000,xprospva75-5,NULL,2013,1,2013,NA,prospva75-5-1,2500000,0,,,,,,FALSE,0,0,2500000,war-on-ice.com,NULL,,,,,,,LC,NA,0,0,NA,2500000,Vaclav Prospal,37,2500000
12643,prossna86,Nate Prosser &prossna86,NA,NA,ONE,0,625000,x77,2016,2016,2,2016,0,56,6E+05,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,6E+05,Nate Prosser,29,625000
12644,prossna86,Nate Prosser &prossna86,NA,NA,ONE,0,625000,x77,2016,2016,2,2017,0,57,650000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,650000,Nate Prosser,30,625000
12645,prossna86,Nate Prosser &prossna86,NA,NA,TWO,67500,900000,xprossna86-1,NULL,2010,1,2010,NA,prossna86-1-1,9E+05,0,,,,,,FALSE,67500,0,67500,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,9E+05,Nate Prosser,23,9E+05
12646,prossna86,Nate Prosser &prossna86,NA,NA,TWO,105000,650000,xprossna86-2,NULL,2011,1,2011,NA,prossna86-2-1,650000,0,,,,,,FALSE,105000,0,105000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,650000,Nate Prosser,24,650000
12647,prossna86,Nate Prosser &prossna86,NA,NA,TWO,250000,700000,xprossna86-2015,NULL,2015,1,2015,NA,2076,7E+05,0,,,,,,FALSE,250000,0,350000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,7E+05,Nate Prosser,28,7E+05
12648,prossna86,Nate Prosser &prossna86,NA,NA,TWO,105000,715000,xprossna86-3,NULL,2012,1,2012,NA,prossna86-3-1,715000,0,,,,,,FALSE,105000,0,105000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,715000,Nate Prosser,25,715000
12649,prossna86,Nate Prosser &prossna86,NA,NA,ONE,0,825000,xprossna86-4,NULL,2013,2,2013,NA,prossna86-4-1,8E+05,0,,,,,,FALSE,0,0,800000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,8E+05,Nate Prosser,26,825000
12650,prossna86,Nate Prosser &prossna86,NA,NA,ONE,0,825000,xprossna86-4,NULL,2013,2,2014,NA,prossna86-4-2,850000,0,,,,,,FALSE,0,0,850000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,850000,Nate Prosser,27,825000
12651,proutda90,Dalton Prout &proutda90,NA,NA,TWO,180000,666666,xproutda90-2012,2011,2012,3,2012,665000,4451,585000,65000,,,,,,FALSE,60000,0,,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,650000,Dalton Prout,21,"666,666.666666667"
12652,proutda90,Dalton Prout &proutda90,NA,NA,TWO,180000,666666,xproutda90-2012,2011,2012,3,2013,665000,4452,585000,65000,,,,,,FALSE,60000,0,,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,650000,Dalton Prout,22,"666,666.666666667"
12653,proutda90,Dalton Prout &proutda90,NA,NA,TWO,180000,666666,xproutda90-2012,2011,2012,3,2014,665000,4453,630000,70000,,,,,,FALSE,60000,0,,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,7E+05,Dalton Prout,23,"666,666.666666667"
12654,proutda90,Dalton Prout &proutda90,NA,NA,ONE,0,1075000,xproutda90-2015,NULL,2015,2,2015,NA,3406,1050000,0,,,,,,FALSE,0,0,1050000,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,1050000,Dalton Prout,24,1075000
12655,proutda90,Dalton Prout &proutda90,NA,NA,ONE,0,1075000,xproutda90-2015,NULL,2015,2,2016,NA,3407,1100000,0,,,,,,FALSE,0,0,1100000,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,1100000,Dalton Prout,25,1075000
12656,provoiv97,Ivan Provorov &provoiv97,NA,NA,TWO,210000,925000,x240,2016,2016,3,2016,0,316,832500,92500,,,,,,FALSE,70000,10500,,war-on-ice.com,RFA,,,,,,,D,255,850000,0,"*Individual ""A"" Bonus - max earnable per season $850,000 - Ice-TIme, Goals, Assists, Points, Pts/G, Plus/Minus, Blocked Shots, All-Rookie Team",925000,Ivan Provorov,18,925000
12657,provoiv97,Ivan Provorov &provoiv97,NA,NA,TWO,210000,925000,x240,2016,2016,3,2017,0,317,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,256,850000,0,,925000,Ivan Provorov,19,925000
12658,provoiv97,Ivan Provorov &provoiv97,NA,NA,TWO,210000,925000,x240,2016,2016,3,2018,0,318,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,257,850000,0,,925000,Ivan Provorov,20,925000
12659,pruchpe82,NA,NA,NA,Unknown,NA,NA,2006pruchpe82,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525000,Petr Prucha,23,NA
12660,pruchpe82,NA,NA,NA,Unknown,NA,NA,2007pruchpe82,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550000,Petr Prucha,24,NA
12661,pruchpe82,Petr Prucha &pruchpe82,NA,NA,ONE,0,1600000,xpruchpe82-1,NULL,2008,2,2008,NA,pruchpe82-1-1,1600000,0,,,,,,FALSE,0,0,1600000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,1600000,Petr Prucha,25,1600000
12662,pruchpe82,Petr Prucha &pruchpe82,NA,NA,ONE,0,1600000,xpruchpe82-1,NULL,2008,2,2009,NA,pruchpe82-1-2,1600000,0,,,,,,FALSE,0,0,1600000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,1600000,Petr Prucha,26,1600000
12663,pruchpe82,Petr Prucha &pruchpe82,NA,NA,ONE,0,1200000,xpruchpe82-2,NULL,2010,2,2010,NA,pruchpe82-2-1,1150000,0,,,,,,FALSE,0,0,1150000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,1150000,Petr Prucha,27,1200000
12664,pruchpe82,Petr Prucha &pruchpe82,NA,NA,ONE,0,1200000,xpruchpe82-2,NULL,2010,2,2011,NA,pruchpe82-2-2,1250000,0,,,,,,FALSE,0,0,1250000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,1250000,Petr Prucha,28,1200000
12665,prusema75,NA,NA,NA,Unknown,NA,NA,2003prusema75,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Martin Prusek,26,NA
12666,prusema75,NA,NA,NA,Unknown,NA,NA,2004prusema75,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625000,Martin Prusek,27,NA
12667,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,500000,xprustbr84-1,NULL,2009,2,2009,NA,prustbr84-1-1,475000,0,,,,,,FALSE,0,0,475000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,475000,Brandon Prust,24,5E+05
12668,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,500000,xprustbr84-1,NULL,2009,2,2010,NA,prustbr84-1-2,525000,0,,,,,,FALSE,0,0,525000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,525000,Brandon Prust,25,5E+05
12669,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,800000,xprustbr84-2,NULL,2011,2,2011,NA,prustbr84-2-1,8E+05,0,,,,,,FALSE,0,0,800000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,8E+05,Brandon Prust,26,8E+05
12670,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,800000,xprustbr84-2,NULL,2011,2,2012,NA,prustbr84-2-2,8E+05,0,,,,,,FALSE,0,0,800000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,8E+05,Brandon Prust,27,8E+05
12671,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,2500000,xprustbr84-2013,NULL,2013,4,2013,NA,3776,2500000,5E+05,,,,,,FALSE,0,0,3000000,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,3E+06,Brandon Prust,28,2500000
12672,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,2500000,xprustbr84-2013,NULL,2013,4,2014,NA,3777,2500000,0,,,,,,FALSE,0,0,2500000,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,2500000,Brandon Prust,29,2500000
12673,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,2500000,xprustbr84-2013,NULL,2013,4,2015,NA,3778,2500000,0,,,,,,FALSE,0,0,2500000,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,2500000,Brandon Prust,30,2500000
12674,prustbr84,Brandon Prust &prustbr84,NA,NA,ONE,0,2500000,xprustbr84-2013,NULL,2013,4,2016,NA,3779,2E+06,0,,,,,,FALSE,0,0,2000000,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,2E+06,Brandon Prust,31,2500000
12675,puempma93,Matt Puempel &puempma93,NA,NA,TWO,350000,888000,xpuempma93-1,NULL,2012,5,2012,NA,puempma93-1-1,832500,92500,,,,,1,TRUE,70000,0,70000,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,925000,Matt Puempel,18,925000
12676,puempma93,Matt Puempel &puempma93,NA,NA,TWO,350000,888000,xpuempma93-1,NULL,2012,5,2013,NA,puempma93-1-2,832500,92500,,,,,1,TRUE,70000,0,70000,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,925000,Matt Puempel,19,"894,166.666666667"
12677,puempma93,Matt Puempel &puempma93,NA,NA,TWO,350000,888000,xpuempma93-1,NULL,2012,5,2014,NA,puempma93-1-3,832500,92500,,,,,,TRUE,70000,0,70000,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,925000,Matt Puempel,20,"863,333.333333333"
12678,puempma93,Matt Puempel &puempma93,NA,NA,TWO,350000,888000,xpuempma93-1,NULL,2012,5,2015,NA,puempma93-1-4,832500,0,,,,,,TRUE,70000,0,70000,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,832500,Matt Puempel,21,"863,333.333333333"
12679,puempma93,Matt Puempel &puempma93,NA,NA,TWO,350000,888000,xpuempma93-1,NULL,2012,5,2016,NA,puempma93-1-5,832500,0,,,,,,TRUE,70000,0,70000,war-on-ice.com,RFA,,,,,,,L,NA,212500,0,NA,832500,Matt Puempel,22,"863,333.333333333"
12680,pulkkte92,Teemu Pulkkinen &pulkkte92,NA,NA,ONE,0,735000,x373,2016,2016,1,2016,0,546,735000,0,,,,,,FALSE,0,0,,war-on-ice.com,RFA,,,,,,,LR,NA,0,0,NA,735000,Teemu Pulkkinen,23,735000
12681,pulkkte92,Teemu Pulkkinen &pulkkte92,NA,NA,TWO,195000,698333,xpulkkte92-2013,2011,2013,3,2013,698000,4433,525000,90000,,,,,,FALSE,65000,0,,war-on-ice.com,RFA,,,,,,,LR,NA,285000,0,NA,615000,Teemu Pulkkinen,20,"698,333.333333333"
12682,pulkkte92,Teemu Pulkkinen &pulkkte92,NA,NA,TWO,195000,698333,xpulkkte92-2013,2011,2013,3,2014,698000,4434,6E+05,90000,,,,,,FALSE,65000,0,,war-on-ice.com,RFA,,,,,,,LR,NA,210000,0,NA,690000,Teemu Pulkkinen,21,"698,333.333333333"
12683,pulkkte92,Teemu Pulkkinen &pulkkte92,NA,NA,TWO,195000,698333,xpulkkte92-2013,2011,2013,3,2015,698000,4435,7E+05,90000,,,,,,FALSE,65000,0,,war-on-ice.com,RFA,,,,,,,LR,NA,110000,0,NA,790000,Teemu Pulkkinen,22,"698,333.333333333"
12684,pulocry94,Ryan Pulock &pulocry94,NA,NA,TWO,280000,1202500,xpulocry94-2015,2014,2015,3,2015,925000,4000,832500,92500,,,,,1,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,NA,5E+05,0,NA,925000,Ryan Pulock,19,925000
12685,pulocry94,Ryan Pulock &pulocry94,NA,NA,TWO,280000,1202500,xpulocry94-2015,2014,2015,3,2016,925000,4001,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,NA,5E+05,0,NA,925000,Ryan Pulock,20,"894,166.666666667"
12686,pulocry94,Ryan Pulock &pulocry94,NA,NA,TWO,280000,1202500,xpulocry94-2015,2014,2015,3,2017,925000,4002,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,NA,5E+05,0,NA,925000,Ryan Pulock,21,"894,166.666666667"
12687,pulocry94,Ryan Pulock &pulocry94,NA,NA,TWO,280000,1202500,xpulocry94-2015,2014,2015,3,2018,925000,"4,002.5",832500,0,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,NA,5E+05,0,NA,832500,Ryan Pulock,22,"894,166.666666667"
12688,purcete85,Teddy Purcell &purcete85,NA,NA,TWO,125000,800000,xpurcete85-1,NULL,2008,2,2008,NA,purcete85-1-1,665000,85000,,,,,,TRUE,62500,0,62500,war-on-ice.com,NULL,,,,,,,RL,NA,1E+05,0,NA,750000,Teddy Purcell,22,8E+05
12689,purcete85,Teddy Purcell &purcete85,NA,NA,TWO,125000,800000,xpurcete85-1,NULL,2008,2,2009,NA,purcete85-1-2,765000,85000,,,,,,TRUE,62500,0,62500,war-on-ice.com,NULL,,,,,,,RL,NA,(non-zero),0,NA,850000,Teddy Purcell,23,8E+05
12690,purcete85,Teddy Purcell &purcete85,NA,NA,ONE,0,600000,xpurcete85-2,NULL,2010,1,2010,NA,purcete85-2-1,6E+05,0,,,,,,FALSE,0,0,600000,war-on-ice.com,NULL,,,,,,,RL,NA,0,0,NA,6E+05,Teddy Purcell,24,6E+05
